row_number,invoice_id,branch,customer_id,gender,age,customer_type,credit_score,has_creditcard,is_active_member,product_category,number_of_products,tax_amount,price,total_amount,ratings,customer_churn
8521,278-86-2735,A,15786418,Female,20,Normal,546,0,1,Food and beverages,3,7.851,52.34,164.871,9.2,0
961,568-88-3448,A,15702571,Female,35,Normal,778,1,1,Health and beauty,1,1.25,25.0,26.25,5.5,1
7455,886-77-9084,C,15605284,Male,26,Normal,688,1,1,Electronic accessories,8,28.756,71.89,603.876,5.5,0
37,123-19-1176,A,15799350,Male,41,Member,632,0,1,Health and beauty,8,23.288,58.22,489.048,8.4,0
7517,831-64-0259,B,15616859,Female,43,Normal,602,1,0,Fashion accessories,5,9.9375,39.75,208.6875,9.6,1
7645,340-66-0321,A,15690744,Male,43,Member,683,1,0,Electronic accessories,4,7.272,36.36,152.712,7.6,0
4439,387-49-4215,B,15806511,Male,45,Member,445,0,1,Sports and travel,3,7.275,48.5,152.775,6.7,0
6162,489-82-1237,A,15776348,Male,20,Normal,835,0,0,Electronic accessories,7,32.858,93.88,690.018,7.3,1
7745,219-22-9386,B,15577313,Male,44,Member,619,1,0,Sports and travel,9,44.982,99.96,944.622,4.2,1
9588,531-56-4728,A,15691823,Male,37,Normal,672,1,1,Home and lifestyle,3,12.012,80.08,252.252,5.4,0
8120,370-96-0655,C,15572626,Male,44,Normal,620,1,1,Fashion accessories,6,14.796,49.32,310.716,7.1,0
6968,760-90-2357,A,15706394,Male,53,Member,609,0,1,Electronic accessories,6,22.353,74.51,469.413,5.0,0
5719,645-78-8093,A,15772896,Male,42,Normal,763,1,0,Sports and travel,2,9.314,93.14,195.594,4.1,1
578,802-43-8934,A,15597610,Male,41,Normal,553,1,1,Home and lifestyle,1,0.914,18.28,19.194,8.3,0
9834,343-87-0864,C,15669290,Male,38,Member,603,1,1,Health and beauty,1,3.794,75.88,79.674,7.1,0
4103,786-94-2700,A,15567993,Male,28,Member,828,1,0,Food and beverages,6,24.186,80.62,507.906,9.1,0
7647,847-38-7188,B,15762821,Male,33,Normal,721,0,1,Food and beverages,3,14.502,96.68,304.542,6.4,0
4152,692-27-8933,B,15568519,Male,41,Normal,534,1,0,Sports and travel,6,17.385,57.95,365.085,5.2,0
3131,243-47-2663,C,15655192,Female,24,Member,850,0,1,Electronic accessories,6,5.631,18.77,118.251,5.5,0
4891,549-03-9315,B,15781505,Male,20,Normal,685,1,0,Fashion accessories,8,37.948,94.87,796.908,8.7,0
9976,862-17-9201,B,15628007,Male,33,Normal,653,0,0,Food and beverages,6,25.215,84.05,529.515,7.7,0
7472,390-17-5806,C,15640059,Male,40,Member,606,1,1,Food and beverages,1,1.921,38.42,40.341,8.6,0
1834,396-90-2219,B,15749004,Female,31,Normal,718,1,0,Electronic accessories,8,5.984,14.96,125.664,8.6,0
9149,660-29-7083,C,15646196,Female,36,Normal,850,0,0,Electronic accessories,10,27.935,55.87,586.635,5.8,0
4892,852-82-2749,A,15654457,Female,30,Normal,685,1,1,Sports and travel,4,12.918,64.59,271.278,9.3,1
2288,605-03-2706,A,15712068,Male,45,Normal,592,0,1,Health and beauty,3,2.37,15.8,49.77,9.5,0
1331,633-09-3463,C,15796111,Female,54,Normal,708,0,1,Electronic accessories,3,7.1475,47.65,150.0975,9.5,1
2772,228-96-1411,C,15760851,Male,31,Member,629,1,0,Food and beverages,8,39.48,98.7,829.08,7.6,0
3687,250-17-5703,A,15701160,Female,43,Member,556,1,1,Food and beverages,10,9.425,18.85,197.925,5.6,0
8284,174-36-3675,C,15581539,Male,37,Member,474,0,0,Food and beverages,2,9.937,99.37,208.677,5.2,0
5929,583-72-1480,C,15702434,Female,30,Member,850,1,0,Electronic accessories,4,7.412,37.06,155.652,9.7,0
638,262-47-2794,B,15616529,Male,34,Member,613,1,1,Home and lifestyle,8,28.744,71.86,603.624,6.2,0
48,273-84-2164,C,15613673,Male,28,Member,675,1,0,Electronic accessories,5,3.0125,12.05,63.2625,5.5,0
2603,451-73-2711,C,15634501,Male,60,Normal,441,0,1,Food and beverages,1,4.2415,84.83,89.0715,8.8,0
1966,342-65-4817,C,15620000,Male,34,Member,760,1,1,Health and beauty,3,13.02,86.8,273.42,9.9,0
2169,645-44-1170,A,15616152,Female,47,Member,754,1,0,Home and lifestyle,9,26.1315,58.07,548.7615,4.3,0
5050,699-14-3026,C,15802823,Female,38,Normal,745,1,1,Electronic accessories,7,29.8865,85.39,627.6165,4.1,0
3335,587-03-7455,C,15576928,Female,23,Member,573,1,0,Fashion accessories,7,34.2265,97.79,718.7565,4.9,0
3020,817-48-8732,A,15771966,Male,39,Member,557,1,0,Home and lifestyle,10,36.175,72.35,759.675,5.4,0
8765,859-71-0933,C,15600174,Male,35,Member,525,0,1,Sports and travel,2,1.549,15.49,32.529,6.3,0
9177,305-18-3552,B,15589949,Male,34,Member,433,1,0,Home and lifestyle,10,30.19,60.38,633.99,6.0,0
1361,283-26-5248,C,15706815,Male,37,Member,515,1,1,Food and beverages,10,49.26,98.52,1034.46,4.5,1
5799,808-65-0703,C,15682273,Female,38,Normal,683,1,0,Home and lifestyle,4,7.094,35.47,148.974,6.9,0
9401,848-24-9445,C,15675791,Male,36,Member,610,1,0,Health and beauty,2,4.37,43.7,91.77,4.9,0
3252,696-90-2548,A,15627412,Male,39,Normal,605,1,0,Sports and travel,3,3.876,25.84,81.396,6.6,0
6301,670-71-7306,B,15657603,Female,35,Normal,850,1,0,Sports and travel,6,13.389,44.63,281.169,5.1,0
2252,510-79-0415,B,15572093,Female,24,Member,613,1,0,Sports and travel,6,6.924,23.08,145.404,4.9,0
6028,209-61-0206,A,15761043,Female,38,Normal,632,1,0,Home and lifestyle,5,10.7275,42.91,225.2775,6.1,0
1176,336-78-2147,C,15596800,Male,33,Member,779,1,1,Home and lifestyle,8,25.564,63.91,536.844,4.6,1
8800,518-17-2983,A,15635660,Male,30,Normal,612,1,0,Fashion accessories,4,9.726,48.63,204.246,7.6,1
3280,325-89-4209,A,15657468,Female,53,Member,711,1,0,Food and beverages,1,4.395,87.9,92.295,6.7,0
2974,105-31-1824,A,15621629,Male,43,Member,773,1,1,Sports and travel,7,24.332,69.52,510.972,8.5,0
3397,373-73-7910,A,15645815,Male,45,Normal,615,1,1,Sports and travel,7,30.2085,86.31,634.3785,5.3,0
6940,803-17-8013,A,15626243,Male,30,Member,618,1,1,Home and lifestyle,8,35.516,88.79,745.836,4.1,0
966,545-07-8534,C,15677382,Female,69,Normal,625,1,1,Health and beauty,2,5.832,58.32,122.472,6.0,0
8575,269-04-5750,B,15791268,Male,38,Member,565,0,0,Fashion accessories,4,14.764,73.82,310.044,6.7,0
743,433-08-7822,C,15653037,Male,77,Normal,609,0,1,Health and beauty,7,27.6115,78.89,579.8415,7.5,0
7515,189-08-9157,C,15643487,Male,39,Normal,630,0,0,Fashion accessories,9,14.2785,31.73,299.8485,5.9,1
3315,239-48-4278,A,15567919,Male,37,Member,586,0,1,Food and beverages,7,3.5455,10.13,74.4555,8.3,0
4899,668-90-8900,A,15604138,Male,34,Normal,749,0,0,Home and lifestyle,7,32.7915,93.69,688.6215,4.5,1
9341,254-31-0042,A,15722902,Male,50,Member,652,1,1,Electronic accessories,9,9.675,21.5,203.175,7.8,1
4673,133-77-3154,B,15759874,Male,44,Member,532,1,0,Fashion accessories,4,12.036,60.18,252.756,9.4,1
8619,866-05-7563,B,15801863,Female,32,Member,521,1,1,Electronic accessories,3,12.21,81.4,256.41,4.8,0
1218,848-62-7243,A,15732113,Male,50,Normal,671,0,1,Health and beauty,9,11.2005,24.89,235.2105,7.4,0
4398,244-08-0162,B,15691871,Male,42,Normal,503,1,1,Health and beauty,10,17.105,34.21,359.205,5.1,0
6081,641-96-3695,C,15622532,Female,47,Member,708,0,1,Fashion accessories,6,13.038,43.46,273.798,8.5,1
2615,560-49-6611,A,15766066,Female,28,Member,668,0,0,Sports and travel,1,2.279,45.58,47.859,9.8,0
2621,873-51-0671,A,15723884,Male,40,Member,758,0,0,Sports and travel,7,7.693,21.98,161.553,5.1,0
8715,342-65-4817,C,15787459,Male,40,Member,745,0,0,Health and beauty,3,13.02,86.8,273.42,9.9,0
7283,759-98-4285,C,15715465,Male,28,Member,714,1,0,Health and beauty,7,30.0545,85.87,631.1445,8.0,0
3380,437-58-8131,B,15583548,Female,47,Normal,525,1,0,Fashion accessories,2,7.352,73.52,154.392,4.6,1
7302,802-70-5316,A,15737705,Female,27,Member,775,1,0,Sports and travel,6,27.639,92.13,580.419,8.3,0
9858,866-05-7563,B,15579212,Male,57,Member,638,1,0,Electronic accessories,3,12.21,81.4,256.41,4.8,1
5606,211-05-0490,C,15801788,Female,29,Member,706,1,0,Electronic accessories,5,12.98,51.92,272.58,7.5,0
9814,220-68-6701,A,15577988,Female,35,Normal,614,1,1,Home and lifestyle,4,15.494,77.47,325.374,4.2,0
5787,186-71-5196,A,15570769,Male,69,Member,494,1,1,Food and beverages,2,7.954,79.54,167.034,6.2,0
8519,416-17-9926,A,15692599,Male,34,Member,687,1,0,Electronic accessories,10,37.11,74.22,779.31,4.3,0
6851,845-51-0542,B,15720820,Female,24,Member,462,0,1,Food and beverages,9,20.9475,46.55,439.8975,6.4,0
1517,339-38-9982,B,15573318,Male,26,Member,610,1,0,Fashion accessories,2,5.986,59.86,125.706,6.7,0
5099,838-78-4295,C,15725509,Male,30,Normal,662,1,1,Health and beauty,2,3.347,33.47,70.287,6.7,0
7637,828-46-6863,A,15756301,Female,29,Member,636,0,1,Food and beverages,6,29.559,98.53,620.739,4.0,0
9086,450-42-3339,C,15797065,Female,32,Normal,613,0,1,Health and beauty,10,42.305,84.61,888.405,8.8,0
8024,843-01-4703,B,15704657,Male,39,Member,601,1,0,Home and lifestyle,9,15.921,35.38,334.341,9.6,1
2393,629-42-4133,C,15693752,Male,37,Normal,487,1,1,Health and beauty,8,8.72,21.8,183.12,8.3,0
587,106-35-6779,A,15690958,Male,23,Member,767,0,1,Home and lifestyle,2,4.434,44.34,93.114,5.8,0
3520,210-30-7976,B,15805162,Male,25,Member,550,1,1,Fashion accessories,4,4.464,22.32,93.744,4.1,0
7654,477-24-6490,B,15625916,Male,32,Normal,562,1,0,Health and beauty,6,29.913,99.71,628.173,7.9,0
8947,138-17-5109,A,15772632,Female,34,Member,680,1,0,Home and lifestyle,9,40.1445,89.21,843.0345,6.5,0
851,375-72-3056,B,15664227,Male,28,Normal,506,0,1,Sports and travel,3,9.459,63.06,198.639,7.0,0
336,144-51-6085,A,15587266,Female,27,Member,606,0,1,Home and lifestyle,4,14.148,70.74,297.108,4.4,0
6635,880-46-5796,A,15693205,Female,41,Member,691,1,1,Sports and travel,10,38.46,76.92,807.66,5.6,1
8973,670-71-7306,B,15703059,Female,49,Normal,549,0,1,Sports and travel,6,13.389,44.63,281.169,5.1,0
7494,234-65-2137,C,15567431,Male,64,Normal,773,0,1,Home and lifestyle,10,47.79,95.58,1003.59,4.8,0
2869,856-22-8149,A,15629744,Female,71,Normal,804,0,1,Home and lifestyle,1,1.2645,25.29,26.5545,6.1,0
4873,183-56-6882,C,15800736,Female,42,Member,601,1,1,Food and beverages,4,19.884,99.42,417.564,7.5,0
3551,190-59-3964,B,15643496,Female,34,Member,730,1,0,Food and beverages,5,11.79,47.16,247.59,6.0,0
3843,181-82-6255,B,15629519,Female,37,Normal,472,1,1,Home and lifestyle,6,4.911,16.37,103.131,7.0,0
7263,702-72-0487,A,15606841,Male,38,Normal,823,1,0,Electronic accessories,2,4.661,46.61,97.881,6.6,0
5825,585-03-5943,B,15706071,Male,39,Normal,528,0,1,Health and beauty,10,9.055,18.11,190.155,5.9,1
24,400-89-4171,C,15659100,Male,33,Normal,605,0,0,Sports and travel,8,32.388,80.97,680.148,9.3,0
1454,448-61-3783,A,15760456,Female,38,Normal,731,1,0,Electronic accessories,8,36.008,90.02,756.168,4.5,1
1685,740-11-5257,C,15785815,Male,31,Normal,670,1,1,Electronic accessories,10,12.37,24.74,259.77,7.1,0
2311,405-31-3305,A,15683524,Female,23,Member,660,0,0,Fashion accessories,10,21.565,43.13,452.865,5.5,0
9064,172-42-8274,B,15772243,Female,33,Normal,612,0,0,Electronic accessories,2,3.827,38.27,80.367,5.8,1
9407,870-76-1733,A,15596181,Male,38,Member,542,1,1,Food and beverages,5,3.5575,14.23,74.7075,4.4,1
382,256-58-3609,C,15767626,Male,42,Member,811,1,1,Fashion accessories,1,4.599,91.98,96.579,9.8,0
5815,751-41-9720,C,15622289,Female,36,Normal,605,0,1,Home and lifestyle,10,48.75,97.5,1023.75,8.0,0
5551,358-88-9262,C,15762729,Female,28,Member,745,1,0,Food and beverages,6,26.244,87.48,551.124,5.1,1
9309,760-53-9233,A,15665053,Male,52,Member,636,0,1,Fashion accessories,3,6.192,41.28,130.032,8.5,1
1619,527-09-6272,A,15576683,Female,43,Member,568,1,0,Electronic accessories,5,7.1125,28.45,149.3625,9.1,1
790,427-45-9297,B,15780628,Female,30,Member,633,0,0,Home and lifestyle,7,14.2555,40.73,299.3655,5.4,0
5984,549-96-4200,C,15676156,Female,32,Member,528,1,0,Food and beverages,4,3.408,17.04,71.568,7.0,0
8673,674-15-9296,A,15599211,Male,40,Normal,707,1,0,Sports and travel,5,9.285,37.14,194.985,5.0,1
4476,533-66-5566,B,15614215,Male,53,Normal,717,0,1,Home and lifestyle,7,17.8745,51.07,375.3645,7.0,0
5607,187-83-5490,A,15608653,Female,34,Member,521,1,1,Electronic accessories,4,4.154,20.77,87.234,4.7,1
9313,433-75-6987,B,15665376,Female,35,Member,647,1,0,Health and beauty,7,19.5895,55.97,411.3795,8.9,0
5649,477-24-6490,B,15690021,Female,42,Normal,502,0,1,Health and beauty,6,29.913,99.71,628.173,7.9,1
6217,596-42-3999,B,15676909,Female,34,Normal,667,1,0,Food and beverages,7,6.377,18.22,133.917,6.6,0
2287,574-57-9721,C,15688193,Male,36,Normal,468,0,0,Food and beverages,2,4.327,43.27,90.867,5.7,0
9994,840-76-5966,A,15665524,Male,41,Member,605,0,0,Sports and travel,2,1.276,12.76,26.796,7.8,0
7579,289-15-7034,A,15654463,Male,34,Member,841,1,0,Sports and travel,4,16.466,82.33,345.786,7.5,0
1184,556-41-6224,C,15574910,Male,50,Normal,601,1,0,Health and beauty,8,13.456,33.64,282.576,9.3,0
6002,302-15-2162,C,15568819,Female,42,Member,619,1,1,Health and beauty,6,13.959,46.53,293.139,4.3,1
5091,778-34-2523,A,15725882,Female,40,Member,618,1,1,Electronic accessories,8,19.448,48.62,408.408,5.0,0
2517,718-57-9773,C,15580682,Female,40,Normal,652,1,1,Sports and travel,10,24.665,49.33,517.965,9.4,0
4123,358-88-9262,C,15668594,Female,25,Member,620,1,1,Food and beverages,6,26.244,87.48,551.124,5.1,0
5522,340-21-9136,A,15700223,Male,48,Member,806,1,1,Sports and travel,4,8.01,40.05,168.21,9.7,0
5628,883-17-4236,C,15687492,Male,32,Normal,596,0,0,Sports and travel,2,1.439,14.39,30.219,7.2,0
8361,460-93-5834,A,15663830,Male,32,Normal,563,1,1,Sports and travel,7,15.953,45.58,335.013,5.0,0
5873,605-72-4132,C,15754068,Male,32,Normal,578,1,1,Food and beverages,8,37.788,94.47,793.548,9.1,0
8613,663-86-9076,C,15764033,Female,43,Member,693,1,0,Food and beverages,8,27.416,68.54,575.736,8.5,1
7728,468-99-7231,C,15617052,Male,34,Normal,782,1,0,Home and lifestyle,8,17.604,44.01,369.684,8.8,1
5969,219-22-9386,B,15748595,Female,29,Member,689,1,1,Sports and travel,9,44.982,99.96,944.622,4.2,0
1181,821-14-9046,B,15724321,Female,47,Member,516,0,0,Fashion accessories,6,5.244,17.48,110.124,6.1,1
8763,364-33-8584,B,15571550,Male,39,Member,699,1,0,Food and beverages,5,4.4075,17.63,92.5575,8.5,0
8236,692-27-8933,B,15660688,Female,35,Normal,701,0,0,Sports and travel,6,17.385,57.95,365.085,5.2,0
2819,267-62-7380,C,15657107,Female,46,Member,563,1,0,Electronic accessories,10,41.17,82.34,864.57,4.3,1
9965,636-98-3364,B,15736760,Female,42,Member,538,0,0,Electronic accessories,3,3.939,26.26,82.719,6.3,0
8704,788-07-8452,C,15631813,Male,39,Member,621,1,1,Home and lifestyle,7,8.484,24.24,178.164,9.4,0
6609,214-17-6927,C,15669899,Female,45,Normal,755,0,0,Food and beverages,6,4.944,16.48,103.824,9.9,1
2821,733-29-1227,C,15777855,Male,45,Normal,649,0,1,Home and lifestyle,7,19.4635,55.61,408.7335,8.5,0
7536,426-39-2418,C,15735782,Male,31,Normal,528,1,0,Electronic accessories,7,21.4935,61.41,451.3635,9.8,0
2261,628-90-8624,B,15695174,Male,29,Member,654,1,1,Health and beauty,10,41.29,82.58,867.09,5.0,0
2240,420-04-7590,B,15724282,Male,44,Normal,540,1,1,Home and lifestyle,3,14.955,99.7,314.055,4.7,0
6022,183-21-3799,C,15701768,Male,32,Normal,637,1,1,Electronic accessories,9,34.9335,77.63,733.6035,7.2,0
783,380-60-5336,A,15649992,Male,65,Normal,681,0,1,Electronic accessories,10,20.13,40.26,422.73,5.0,0
933,735-32-9839,C,15707559,Female,30,Member,682,1,1,Fashion accessories,8,39.48,98.7,829.08,8.5,0
6203,871-39-9221,C,15615050,Male,47,Normal,575,1,1,Electronic accessories,6,3.735,12.45,78.435,4.1,1
2413,825-94-5922,B,15623791,Female,40,Normal,632,1,0,Sports and travel,2,2.531,25.31,53.151,7.2,0
6998,133-77-3154,B,15593976,Female,31,Member,578,0,0,Fashion accessories,4,12.036,60.18,252.756,9.4,1
9116,283-26-5248,C,15707242,Male,40,Member,504,0,0,Food and beverages,10,49.26,98.52,1034.46,4.5,0
1157,285-68-5083,C,15669253,Male,39,Member,754,1,0,Sports and travel,3,3.711,24.74,77.931,10.0,1
8108,896-34-0956,A,15588456,Female,40,Normal,658,1,1,Fashion accessories,1,1.066,21.32,22.386,5.9,0
5806,846-10-0341,A,15581525,Male,33,Normal,775,1,0,Fashion accessories,7,14.8995,42.57,312.8895,6.8,0
4880,483-71-1164,C,15610355,Male,44,Normal,713,1,0,Health and beauty,6,24.39,81.3,512.19,5.3,0
3310,390-31-6381,C,15793881,Female,35,Normal,721,0,1,Food and beverages,3,4.083,27.22,85.743,7.3,0
8962,633-91-1052,A,15576935,Male,43,Normal,743,0,1,Home and lifestyle,2,1.203,12.03,25.263,5.1,1
1703,775-72-1988,B,15578211,Male,23,Normal,777,1,1,Home and lifestyle,5,18.32,73.28,384.72,8.4,0
2493,712-39-0363,A,15623730,Male,34,Member,792,0,1,Food and beverages,6,12.498,41.66,262.458,5.6,0
3707,841-35-6630,C,15790497,Male,37,Normal,503,0,0,Electronic accessories,6,22.773,75.91,478.233,8.7,0
8277,509-29-3912,A,15722578,Female,21,Member,685,1,1,Sports and travel,9,17.424,38.72,365.904,4.2,0
287,152-68-2907,A,15654531,Male,22,Normal,477,0,0,Food and beverages,3,7.83,52.2,164.43,9.5,1
1609,284-54-4231,C,15737025,Male,33,Member,635,0,0,Sports and travel,1,4.0465,80.93,84.9765,9.0,1
6632,489-82-1237,A,15646784,Female,31,Normal,529,1,1,Electronic accessories,7,32.858,93.88,690.018,7.3,0
8279,261-12-8671,B,15624850,Male,30,Normal,850,1,0,Fashion accessories,2,6.096,60.96,128.016,4.9,0
7316,261-12-8671,B,15656627,Male,34,Normal,602,1,1,Fashion accessories,2,6.096,60.96,128.016,4.9,0
2253,744-16-7898,B,15766137,Male,34,Normal,497,1,1,Home and lifestyle,10,48.685,97.37,1022.385,4.9,0
7416,704-10-4056,C,15726589,Male,39,Member,540,1,0,Health and beauty,3,9.0705,60.47,190.4805,5.6,0
8366,291-59-1384,B,15789563,Female,46,Normal,706,1,1,Electronic accessories,1,3.015,60.3,63.315,6.0,1
1892,727-02-1313,A,15584532,Female,36,Member,709,0,1,Food and beverages,1,1.592,31.84,33.432,7.7,1
5063,154-74-7179,B,15710111,Male,33,Normal,742,0,0,Sports and travel,1,2.7225,54.45,57.1725,7.9,0
6121,457-13-1708,B,15782550,Female,41,Member,490,1,1,Fashion accessories,10,32.615,65.23,684.915,5.2,0
564,221-25-5073,A,15667265,Male,39,Normal,729,1,1,Food and beverages,4,14.932,74.66,313.572,8.5,0
292,354-39-5160,A,15720371,Female,51,Member,652,1,0,Home and lifestyle,6,10.326,34.42,216.846,9.8,1
4717,175-54-2529,A,15604217,Male,34,Member,726,0,0,Food and beverages,8,8.868,22.17,186.228,9.6,0
7709,744-82-9138,C,15621031,Male,27,Normal,761,1,0,Fashion accessories,2,8.613,86.13,180.873,8.2,0
6350,848-42-2560,A,15785342,Male,25,Normal,705,0,1,Fashion accessories,2,8.191,81.91,172.011,7.8,0
170,305-18-3552,B,15774192,Female,38,Member,539,0,0,Home and lifestyle,10,30.19,60.38,633.99,6.0,1
268,211-30-9270,C,15669945,Male,35,Normal,492,1,0,Health and beauty,5,4.3525,17.41,91.4025,4.9,0
4639,250-81-7186,C,15759284,Female,37,Normal,750,1,1,Electronic accessories,1,4.9845,99.69,104.6745,8.0,1
7078,727-17-0390,A,15578825,Female,29,Normal,734,1,0,Food and beverages,5,15.9025,63.61,333.9525,4.8,0
3356,606-80-4905,C,15577359,Male,47,Member,767,1,0,Sports and travel,6,5.745,19.15,120.645,6.8,1
8280,354-25-5821,B,15617348,Male,44,Member,544,0,0,Sports and travel,6,20.736,69.12,435.456,5.6,0
316,457-13-1708,B,15787619,Male,18,Member,844,0,0,Fashion accessories,10,32.615,65.23,684.915,5.2,0
6729,786-94-2700,A,15685653,Female,40,Member,585,1,0,Food and beverages,6,24.186,80.62,507.906,9.1,0
9496,566-19-5475,B,15579616,Female,42,Normal,683,0,1,Fashion accessories,7,16.7895,47.97,352.5795,6.2,0
4068,602-80-9671,C,15730590,Female,40,Member,738,0,0,Home and lifestyle,6,4.785,15.95,100.485,5.1,0
246,288-38-3758,C,15766378,Female,45,Member,714,1,1,Fashion accessories,3,12.7305,84.87,267.3405,7.4,0
253,643-38-7867,A,15773776,Female,38,Normal,655,1,1,Home and lifestyle,1,4.897,97.94,102.837,6.9,0
1112,305-03-2383,A,15790829,Female,45,Normal,703,1,0,Food and beverages,3,10.065,67.1,211.365,7.5,0
4802,735-06-4124,C,15630113,Male,35,Normal,593,1,1,Food and beverages,1,2.4305,48.61,51.0405,4.4,0
1714,142-63-6033,B,15773512,Female,25,Normal,627,1,1,Home and lifestyle,5,23.09,92.36,484.89,4.9,0
51,458-41-1477,C,15729018,Female,33,Normal,666,1,1,Health and beauty,6,13.878,46.26,291.438,9.5,0
1836,702-72-0487,A,15714883,Female,25,Normal,508,0,1,Electronic accessories,2,4.661,46.61,97.881,6.6,0
7897,687-15-1097,C,15567630,Male,40,Member,721,1,0,Health and beauty,2,2.112,21.12,44.352,9.7,1
3384,322-02-2271,B,15589401,Female,30,Normal,550,1,0,Sports and travel,3,6.4455,42.97,135.3555,9.3,0
6411,859-97-6048,C,15612043,Male,36,Member,418,1,1,Electronic accessories,2,8.425,84.25,176.925,5.3,0
4314,340-66-0321,A,15648876,Female,34,Member,501,1,0,Electronic accessories,4,7.272,36.36,152.712,7.6,0
873,109-86-4363,B,15770498,Female,37,Member,798,1,1,Sports and travel,7,21.028,60.08,441.588,4.5,0
1255,873-14-6353,A,15789560,Male,42,Member,668,1,1,Food and beverages,7,8.687,24.82,182.427,7.1,1
8882,751-41-9720,C,15748597,Male,56,Normal,844,0,1,Home and lifestyle,10,48.75,97.5,1023.75,8.0,1
5852,674-15-9296,A,15750104,Male,43,Normal,718,1,0,Sports and travel,5,9.285,37.14,194.985,5.0,0
5703,226-71-3580,C,15790678,Female,32,Normal,475,1,0,Sports and travel,9,10.6875,23.75,224.4375,9.5,0
8104,672-51-8681,C,15597901,Male,34,Member,609,1,1,Electronic accessories,9,29.9925,66.65,629.8425,9.7,0
2099,390-80-5128,B,15736413,Male,29,Member,739,1,1,Health and beauty,1,0.9575,19.15,20.1075,9.5,0
5129,369-82-2676,B,15655252,Male,41,Normal,758,1,1,Electronic accessories,5,18.915,75.66,397.215,7.8,0
249,319-50-3348,B,15568982,Female,24,Normal,726,1,1,Home and lifestyle,2,4.03,40.3,84.63,4.4,0
6562,438-23-1242,B,15641480,Male,32,Normal,571,1,0,Electronic accessories,7,26.558,75.88,557.718,8.9,0
1340,727-02-1313,A,15756820,Female,26,Member,655,0,1,Food and beverages,1,1.592,31.84,33.432,7.7,0
7018,895-66-0685,B,15801169,Female,39,Member,764,1,0,Food and beverages,3,2.712,18.08,56.952,8.0,1
2111,891-58-8335,B,15674148,Male,33,Member,579,1,0,Sports and travel,7,10.3635,29.61,217.6335,6.5,1
1570,173-50-1108,B,15621140,Male,37,Member,644,1,1,Sports and travel,4,4.036,20.18,84.756,5.0,0
1727,459-50-7686,A,15778219,Male,26,Normal,790,1,0,Electronic accessories,6,7.038,23.46,147.798,6.4,0
8385,405-31-3305,A,15588419,Female,34,Member,651,1,0,Fashion accessories,10,21.565,43.13,452.865,5.5,1
6941,770-42-8960,B,15759733,Female,26,Normal,774,1,1,Food and beverages,8,8.448,21.12,177.408,6.3,0
4396,237-01-6122,C,15746594,Male,33,Member,732,1,0,Home and lifestyle,9,36.3555,80.79,763.4655,9.5,0
2421,558-80-4082,C,15770185,Male,32,Normal,779,1,0,Electronic accessories,7,9.7475,27.85,204.6975,6.0,0
3046,354-39-5160,A,15588219,Female,38,Member,850,1,0,Home and lifestyle,6,10.326,34.42,216.846,9.8,0
5504,618-34-8551,A,15648272,Male,35,Normal,658,1,1,Sports and travel,2,9.318,93.18,195.678,8.5,0
3704,760-53-9233,A,15801701,Male,35,Member,653,1,1,Fashion accessories,3,6.192,41.28,130.032,8.5,0
8192,704-10-4056,C,15603247,Female,35,Member,743,1,0,Health and beauty,3,9.0705,60.47,190.4805,5.6,0
5332,225-98-1496,C,15700752,Female,32,Normal,545,1,1,Fashion accessories,3,4.053,27.02,85.113,7.1,0
9809,340-21-9136,A,15743582,Female,27,Member,632,1,1,Sports and travel,4,8.01,40.05,168.21,9.7,0
448,834-45-5519,B,15742369,Male,31,Normal,667,1,1,Electronic accessories,4,8.6,43.0,180.6,7.6,0
7895,566-19-5475,B,15683195,Male,32,Normal,719,1,1,Fashion accessories,7,16.7895,47.97,352.5795,6.2,0
8729,272-65-1806,A,15631054,Female,24,Normal,625,1,1,Electronic accessories,9,27.396,60.88,575.316,4.7,0
7829,339-18-7061,C,15596972,Male,38,Member,534,0,0,Fashion accessories,2,9.298,92.98,195.258,8.0,0
1769,787-56-0757,C,15692583,Female,32,Member,678,1,0,Food and beverages,4,16.072,80.36,337.512,8.3,0
6809,827-44-5872,B,15654106,Male,26,Member,604,0,1,Food and beverages,10,27.18,54.36,570.78,6.1,0
4705,539-21-7227,B,15618581,Male,25,Normal,668,1,1,Sports and travel,5,12.885,51.54,270.585,4.2,0
3870,548-48-3156,A,15616530,Male,36,Member,638,0,0,Food and beverages,2,8.334,83.34,175.014,7.6,1
1656,605-83-1050,B,15604497,Male,44,Normal,458,1,0,Fashion accessories,2,2.718,27.18,57.078,4.3,0
3188,453-12-7053,C,15792627,Female,33,Normal,765,1,1,Fashion accessories,3,6.861,45.74,144.081,6.5,0
684,490-29-1201,A,15806901,Female,39,Normal,584,1,1,Sports and travel,1,0.767,15.34,16.107,6.5,0
4171,636-98-3364,B,15634564,Male,31,Member,593,1,1,Electronic accessories,3,3.939,26.26,82.719,6.3,0
4478,333-23-2632,A,15681476,Female,39,Member,520,0,1,Health and beauty,7,3.528,10.08,74.088,4.2,1
462,197-77-7132,B,15768746,Male,33,Member,561,0,0,Electronic accessories,8,36.624,91.56,769.104,6.0,0
5765,370-41-7321,B,15806403,Male,37,Member,650,1,0,Health and beauty,9,25.5105,56.69,535.7205,8.4,0
