row_number,invoice_id,branch,customer_id,gender,age,customer_type,credit_score,has_creditcard,is_active_member,product_category,number_of_products,tax_amount,price,total_amount,ratings,customer_churn
7151,362-58-8315,C,15674206,Female,22,Normal,716,1,1,Fashion accessories,5,19.13,76.52,401.73,9.9,0
7152,816-57-2053,A,15588248,Female,28,Normal,617,1,1,Sports and travel,2,6.087,60.87,127.827,8.7,1
7153,213-32-1216,A,15632850,Male,37,Normal,731,1,1,Electronic accessories,6,19.818,66.06,416.178,7.3,0
7154,573-10-3877,B,15683183,Female,45,Member,766,1,0,Health and beauty,1,1.9505,39.01,40.9605,4.7,0
7155,869-11-3082,B,15591969,Male,27,Member,497,1,1,Health and beauty,4,19.232,96.16,403.872,8.4,0
7156,728-88-7867,C,15730345,Female,35,Member,617,1,1,Home and lifestyle,4,15.106,75.53,317.226,8.3,0
7157,258-92-7466,A,15738220,Male,38,Normal,800,1,0,Health and beauty,5,8.92,35.68,187.32,6.6,0
7158,268-20-3585,C,15657937,Male,22,Normal,709,0,0,Health and beauty,9,6.2325,13.85,130.8825,6.0,0
7159,760-54-1821,B,15747724,Female,34,Normal,671,1,0,Home and lifestyle,9,6.1155,13.59,128.4255,5.8,0
7160,480-63-2856,C,15636820,Male,40,Normal,725,1,0,Food and beverages,8,7.7,19.25,161.7,6.6,0
7161,665-63-9737,B,15801316,Male,61,Normal,523,1,1,Fashion accessories,3,7.863,52.42,165.123,7.5,0
7162,608-04-3797,B,15778155,Female,31,Member,520,1,1,Health and beauty,8,10.128,25.32,212.688,8.7,1
7163,559-98-9873,A,15678057,Male,44,Member,524,0,0,Fashion accessories,7,18.7775,53.65,394.3275,5.2,0
7164,286-01-5402,A,15633854,Female,40,Normal,654,1,0,Sports and travel,7,14.0805,40.23,295.6905,9.6,0
7165,257-60-7754,A,15798906,Male,69,Normal,628,1,1,Electronic accessories,4,10.046,50.23,210.966,9.0,0
7166,389-70-2397,C,15768104,Male,37,Normal,788,0,0,Health and beauty,5,20.915,83.66,439.215,7.2,0
7167,175-54-2529,A,15654625,Male,39,Member,495,1,1,Food and beverages,8,8.868,22.17,186.228,9.6,0
7168,273-16-6619,B,15761477,Male,24,Normal,501,1,0,Home and lifestyle,2,3.32,33.2,69.72,4.4,0
7169,632-32-4574,B,15601387,Male,35,Normal,721,1,0,Sports and travel,8,30.368,75.92,637.728,5.5,0
7170,726-29-6793,A,15802466,Female,53,Member,534,1,1,Electronic accessories,8,9.672,24.18,203.112,9.8,0
7171,725-67-2480,B,15660611,Male,39,Member,748,1,1,Fashion accessories,6,17.625,58.75,370.125,5.9,0
7172,584-86-7256,C,15752463,Female,29,Member,826,0,1,Sports and travel,7,12.096,34.56,254.016,7.3,0
7173,882-40-4577,A,15592707,Female,64,Member,531,1,1,Sports and travel,4,13.452,67.26,282.492,8.0,0
7174,268-20-3585,C,15623566,Male,40,Normal,714,1,1,Health and beauty,9,6.2325,13.85,130.8825,6.0,0
7175,870-76-1733,A,15605684,Female,31,Member,664,1,0,Food and beverages,5,3.5575,14.23,74.7075,4.4,0
7176,390-80-5128,B,15779174,Female,36,Member,451,1,1,Health and beauty,1,0.9575,19.15,20.1075,9.5,0
7177,868-81-1752,B,15666652,Female,19,Normal,781,1,1,Home and lifestyle,9,9.909,22.02,208.089,6.8,0
7178,686-41-0932,B,15792646,Female,64,Normal,647,1,1,Fashion accessories,2,3.47,34.7,72.87,8.2,0
7179,548-48-3156,A,15686974,Female,48,Member,751,0,1,Food and beverages,2,8.334,83.34,175.014,7.6,1
7180,575-67-1508,A,15596212,Male,35,Normal,781,0,0,Electronic accessories,1,1.93,38.6,40.53,6.7,0
7181,631-34-1880,C,15661330,Male,37,Member,754,1,1,Food and beverages,3,3.6465,24.31,76.5765,4.3,0
7182,380-60-5336,A,15772421,Female,31,Normal,645,1,1,Electronic accessories,10,20.13,40.26,422.73,5.0,0
7183,873-14-6353,A,15782574,Male,33,Member,624,0,0,Food and beverages,7,8.687,24.82,182.427,7.1,0
7184,109-28-2512,B,15675431,Female,34,Member,563,0,0,Fashion accessories,6,29.283,97.61,614.943,9.9,0
7185,649-11-3678,C,15780215,Male,31,Normal,636,1,1,Food and beverages,9,10.3185,22.93,216.6885,5.5,0
7186,618-34-8551,A,15598940,Male,38,Normal,681,1,1,Sports and travel,2,9.318,93.18,195.678,8.5,0
7187,563-36-9814,A,15795079,Male,67,Member,596,1,1,Electronic accessories,1,3.841,76.82,80.661,7.2,0
7188,895-66-0685,B,15812356,Female,40,Member,722,0,1,Food and beverages,3,2.712,18.08,56.952,8.0,0
7189,641-62-7288,B,15627262,Male,23,Normal,536,1,0,Home and lifestyle,6,29.976,99.92,629.496,7.1,0
7190,725-54-0677,C,15713637,Male,34,Member,699,1,0,Health and beauty,7,29.96,85.6,629.16,5.3,0
7191,316-01-3952,A,15748797,Female,33,Normal,636,1,0,Food and beverages,5,13.5675,54.27,284.9175,4.6,1
7192,280-17-4359,C,15790596,Male,39,Member,850,1,1,Health and beauty,10,45.25,90.5,950.25,8.1,0
7193,406-46-7107,A,15566708,Female,45,Normal,444,1,0,Home and lifestyle,6,28.956,96.52,608.076,4.5,1
7194,192-98-7397,C,15706587,Male,57,Normal,560,0,1,Fashion accessories,1,0.639,12.78,13.419,9.5,0
7195,133-77-3154,B,15641007,Female,38,Member,614,1,1,Fashion accessories,4,12.036,60.18,252.756,9.4,0
7196,509-29-3912,A,15700209,Male,63,Member,486,1,1,Sports and travel,9,17.424,38.72,365.904,4.2,0
7197,190-59-3964,B,15712319,Male,45,Member,714,0,1,Food and beverages,5,11.79,47.16,247.59,6.0,0
7198,437-53-3084,B,15808189,Male,52,Normal,449,0,1,Fashion accessories,2,9.989,99.89,209.769,7.1,0
7199,554-42-2417,C,15670668,Male,29,Normal,658,0,1,Sports and travel,10,47.72,95.44,1002.12,5.2,0
7200,746-68-6593,C,15699029,Male,37,Member,670,1,0,Sports and travel,2,8.716,87.16,183.036,9.7,0
7201,269-10-8440,A,15749123,Male,45,Member,743,1,0,Health and beauty,7,18.6095,53.17,390.7995,8.9,0
7202,316-55-4634,B,15640454,Male,40,Member,693,0,0,Food and beverages,5,20.0125,80.05,420.2625,9.4,1
7203,127-47-6963,A,15627881,Male,30,Normal,603,1,1,Health and beauty,4,10.342,51.71,217.182,9.8,0
7204,549-84-7482,B,15764432,Female,42,Normal,588,1,0,Sports and travel,9,40.626,90.28,853.146,7.2,0
7205,556-41-6224,C,15736299,Female,36,Normal,729,0,0,Health and beauty,8,13.456,33.64,282.576,9.3,0
7206,286-43-6208,C,15566689,Male,66,Normal,554,1,1,Food and beverages,9,39.51,87.8,829.71,9.2,0
7207,438-23-1242,B,15744607,Male,43,Normal,738,1,0,Electronic accessories,7,26.558,75.88,557.718,8.9,1
7208,305-14-0245,B,15762169,Male,37,Member,556,1,0,Home and lifestyle,8,37.796,94.49,793.716,7.5,1
7209,279-62-1445,C,15733247,Male,33,Member,850,1,0,Fashion accessories,1,0.627,12.54,13.167,8.2,1
7210,803-17-8013,A,15702499,Male,46,Member,770,1,1,Home and lifestyle,8,35.516,88.79,745.836,4.1,0
7211,220-28-1851,A,15578375,Male,39,Normal,628,0,0,Home and lifestyle,2,3.473,34.73,72.933,9.7,0
7212,668-90-8900,A,15627360,Male,42,Normal,432,1,0,Home and lifestyle,7,32.7915,93.69,688.6215,4.5,1
7213,438-23-1242,B,15789413,Male,64,Normal,733,1,1,Electronic accessories,7,26.558,75.88,557.718,8.9,0
7214,631-34-1880,C,15646810,Male,44,Member,603,1,0,Food and beverages,3,3.6465,24.31,76.5765,4.3,1
7215,191-29-0321,B,15690589,Male,37,Member,541,0,1,Fashion accessories,10,9.885,19.77,207.585,5.0,0
7216,652-49-6720,C,15585580,Female,52,Member,796,1,1,Electronic accessories,1,3.0475,60.95,63.9975,5.9,1
7217,760-27-5490,C,15626156,Female,60,Normal,655,1,1,Fashion accessories,8,6.248,15.62,131.208,9.1,0
7218,408-66-6712,C,15720919,Male,42,Member,667,0,1,Health and beauty,6,14.313,47.71,300.573,4.4,1
7219,139-32-4183,A,15665129,Male,33,Member,545,0,1,Sports and travel,9,43.866,97.48,921.186,7.4,0
7220,250-17-5703,A,15668347,Male,36,Member,624,0,0,Food and beverages,10,9.425,18.85,197.925,5.6,0
7221,286-62-6248,B,15768945,Male,27,Normal,627,1,1,Fashion accessories,4,7.842,39.21,164.682,9.0,0
7222,761-49-0439,B,15705301,Male,41,Member,683,1,1,Electronic accessories,8,4.84,12.1,101.64,8.6,0
7223,127-47-6963,A,15610557,Female,35,Normal,695,1,1,Health and beauty,4,10.342,51.71,217.182,9.8,0
7224,157-13-5295,A,15624595,Female,35,Member,512,1,1,Health and beauty,10,25.97,51.94,545.37,6.5,0
7225,687-15-1097,C,15708791,Male,32,Member,584,0,0,Health and beauty,2,2.112,21.12,44.352,9.7,0
7226,569-76-2760,A,15660602,Male,33,Member,464,1,1,Sports and travel,4,4.402,22.01,92.442,6.6,0
7227,418-05-0656,B,15788775,Male,40,Normal,473,1,0,Fashion accessories,7,8.946,25.56,187.866,7.1,0
7228,394-43-4238,B,15650098,Female,40,Member,630,1,1,Home and lifestyle,5,4.4425,17.77,93.2925,5.4,0
7229,262-47-2794,B,15758306,Male,32,Member,654,1,1,Home and lifestyle,8,28.744,71.86,603.624,6.2,0
7230,737-88-5876,A,15733581,Male,32,Member,831,1,0,Home and lifestyle,4,4.658,23.29,97.818,5.9,0
7231,267-62-7380,C,15664521,Male,31,Member,659,1,1,Electronic accessories,10,41.17,82.34,864.57,4.3,0
7232,220-68-6701,A,15745452,Male,41,Normal,651,1,0,Home and lifestyle,4,15.494,77.47,325.374,4.2,0
7233,659-65-8956,B,15592583,Female,47,Member,731,0,0,Fashion accessories,1,2.568,51.36,53.928,5.2,1
7234,566-71-1091,A,15796721,Male,38,Normal,778,1,1,Fashion accessories,5,19.255,77.02,404.355,5.5,0
7235,502-05-1910,A,15566030,Male,41,Normal,497,0,0,Health and beauty,3,9.777,65.18,205.317,6.3,1
7236,640-49-2076,B,15658716,Female,37,Normal,667,1,0,Sports and travel,8,33.512,83.78,703.752,5.1,1
7237,898-04-2717,A,15781534,Female,35,Normal,536,0,0,Fashion accessories,9,34.38,76.4,721.98,7.5,0
7238,123-35-4896,C,15668818,Female,40,Normal,592,1,1,Sports and travel,9,20.997,46.66,440.937,5.3,0
7239,574-57-9721,C,15783629,Female,42,Normal,616,0,0,Food and beverages,2,4.327,43.27,90.867,5.7,0
7240,744-16-7898,B,15787168,Female,28,Normal,819,1,1,Home and lifestyle,10,48.685,97.37,1022.385,4.9,0
7241,274-05-5470,A,15711977,Male,36,Member,695,1,0,Food and beverages,4,14.694,73.47,308.574,6.0,0
7242,721-86-6247,A,15808326,Female,34,Normal,592,1,1,Home and lifestyle,8,25.368,63.42,532.728,7.4,0
7243,468-99-7231,C,15681332,Female,43,Normal,437,1,0,Home and lifestyle,8,17.604,44.01,369.684,8.8,1
7244,218-59-9410,A,15761706,Female,39,Member,705,1,1,Home and lifestyle,3,10.863,72.42,228.123,8.2,0
7245,782-95-9291,A,15694300,Male,26,Member,759,1,0,Food and beverages,5,23.0725,92.29,484.5225,9.0,0
7246,767-54-1907,B,15733797,Male,36,Member,506,1,0,Fashion accessories,5,7.39,29.56,155.19,6.9,0
7247,105-10-6182,A,15740356,Male,26,Member,660,0,1,Fashion accessories,2,2.148,21.48,45.108,6.6,0
7248,172-42-8274,B,15729515,Male,36,Normal,782,1,1,Electronic accessories,2,3.827,38.27,80.367,5.8,0
7249,227-50-3718,A,15673790,Male,45,Normal,498,0,1,Health and beauty,5,3.655,14.62,76.755,4.4,0
7250,346-12-3257,B,15572547,Female,45,Member,670,1,0,Electronic accessories,9,8.658,19.24,181.818,8.0,1
7251,810-60-6344,C,15586976,Female,42,Normal,566,1,0,Electronic accessories,8,16.344,40.86,343.224,6.5,1
7252,821-07-3596,C,15681402,Female,61,Normal,763,1,1,Fashion accessories,4,3.29,16.45,69.09,5.6,0
7253,668-90-8900,A,15645316,Female,58,Normal,612,1,1,Home and lifestyle,7,32.7915,93.69,688.6215,4.5,0
7254,544-32-5024,C,15648721,Male,64,Member,711,1,1,Food and beverages,4,9.958,49.79,209.118,6.4,0
7255,482-17-1179,A,15787196,Male,46,Member,692,1,1,Electronic accessories,3,1.791,11.94,37.611,8.1,0
7256,778-34-2523,A,15598338,Female,33,Member,647,0,0,Electronic accessories,8,19.448,48.62,408.408,5.0,0
7257,545-46-3100,B,15795954,Male,35,Member,746,1,0,Electronic accessories,3,1.5885,10.59,33.3585,8.7,0
7258,886-77-9084,C,15728224,Female,41,Normal,710,1,0,Electronic accessories,8,28.756,71.89,603.876,5.5,1
7259,709-58-4068,B,15567506,Female,40,Normal,738,1,1,Fashion accessories,10,20.545,41.09,431.445,7.3,1
7260,131-15-8856,C,15813660,Male,40,Member,754,0,1,Food and beverages,8,29.008,72.52,609.168,4.0,0
7261,339-12-4827,B,15592846,Male,35,Member,639,1,0,Fashion accessories,1,3.698,73.96,77.658,5.0,0
7262,643-38-7867,A,15777436,Female,31,Normal,710,1,0,Home and lifestyle,1,4.897,97.94,102.837,6.9,0
7263,702-72-0487,A,15606841,Male,38,Normal,823,1,0,Electronic accessories,2,4.661,46.61,97.881,6.6,0
7264,635-40-6220,A,15620836,Female,34,Normal,816,1,0,Health and beauty,8,35.84,89.6,752.64,6.6,0
7265,182-88-2763,B,15580805,Male,27,Member,655,1,0,Food and beverages,3,11.9865,79.91,251.7165,5.0,0
7266,376-02-8238,B,15702190,Male,43,Normal,672,1,1,Home and lifestyle,8,37.548,93.87,788.508,8.3,0
7267,129-29-8530,A,15678882,Male,37,Member,540,0,0,Sports and travel,5,15.655,62.62,328.755,7.0,0
7268,192-98-7397,C,15590199,Male,28,Normal,701,0,1,Fashion accessories,1,0.639,12.78,13.419,9.5,0
7269,647-50-1224,A,15777033,Male,29,Normal,524,1,1,Fashion accessories,10,14.71,29.42,308.91,8.9,0
7270,333-23-2632,A,15687310,Male,39,Member,783,1,0,Health and beauty,7,3.528,10.08,74.088,4.2,0
7271,590-83-4591,B,15726354,Female,32,Member,688,1,0,Electronic accessories,6,26.235,87.45,550.935,8.8,0
7272,755-12-3214,C,15737275,Male,39,Member,649,1,1,Fashion accessories,5,11.055,44.22,232.155,8.6,0
7273,479-26-8945,B,15707596,Female,74,Member,546,1,1,Sports and travel,2,1.649,16.49,34.629,4.6,1
7274,305-03-2383,A,15614923,Male,41,Normal,630,0,1,Food and beverages,3,10.065,67.1,211.365,7.5,0
7275,521-18-7827,C,15577064,Male,36,Member,592,1,0,Home and lifestyle,5,9.8475,39.39,206.7975,8.7,0
7276,632-90-0281,C,15776743,Male,43,Normal,647,1,1,Fashion accessories,10,18.775,37.55,394.275,9.3,0
7277,325-89-4209,A,15670738,Male,45,Member,733,1,0,Food and beverages,1,4.395,87.9,92.295,6.7,0
7278,512-91-0811,C,15655464,Female,67,Normal,640,0,1,Health and beauty,1,4.4875,89.75,94.2375,6.6,0
7279,751-15-6198,B,15794122,Female,59,Normal,713,1,1,Sports and travel,6,6.903,23.01,144.963,7.9,0
7280,457-94-0464,B,15694160,Male,37,Member,624,0,0,Electronic accessories,9,39.5415,87.87,830.3715,5.6,0
7281,132-32-9879,B,15744691,Female,29,Member,755,1,0,Electronic accessories,4,18.792,93.96,394.632,9.5,0
7282,525-88-7307,B,15681410,Female,36,Member,813,0,1,Sports and travel,1,3.791,75.82,79.611,5.8,1
7283,759-98-4285,C,15715465,Male,28,Member,714,1,0,Health and beauty,7,30.0545,85.87,631.1445,8.0,0
7284,834-45-5519,B,15776231,Male,35,Normal,626,1,1,Electronic accessories,4,8.6,43.0,180.6,7.6,0
7285,785-96-0615,B,15606232,Female,36,Member,621,1,1,Electronic accessories,8,14.296,35.74,300.216,4.9,0
7286,278-86-2735,A,15699446,Female,25,Normal,816,1,1,Food and beverages,3,7.851,52.34,164.871,9.2,0
7287,573-98-8548,C,15761364,Male,30,Member,679,1,0,Fashion accessories,1,1.595,31.9,33.495,9.1,0
7288,227-03-5010,A,15759805,Female,32,Member,582,1,0,Home and lifestyle,8,21.036,52.59,441.756,8.5,0
7289,325-77-6186,A,15681671,Male,28,Member,850,1,1,Home and lifestyle,10,45.325,90.65,951.825,7.3,0
7290,542-41-0513,B,15622911,Male,42,Member,759,0,1,Electronic accessories,4,11.498,57.49,241.458,6.6,0
7291,279-62-1445,C,15603328,Male,27,Member,483,1,1,Fashion accessories,1,0.627,12.54,13.167,8.2,0
7292,633-44-8566,A,15791316,Male,35,Member,714,1,1,Food and beverages,7,17.283,49.38,362.943,7.3,0
7293,584-66-4073,C,15662091,Male,21,Normal,570,1,1,Fashion accessories,1,2.825,56.5,59.325,9.6,0
7294,361-59-0574,B,15656840,Female,29,Member,547,1,1,Sports and travel,8,36.212,90.53,760.452,6.5,0
7295,730-61-8757,B,15763093,Female,35,Member,540,1,0,Health and beauty,4,10.226,51.13,214.746,4.0,0
7296,674-56-6360,A,15775306,Male,28,Normal,421,1,1,Electronic accessories,1,4.7575,95.15,99.9075,6.0,1
7297,339-18-7061,C,15588461,Male,35,Member,686,1,0,Fashion accessories,2,9.298,92.98,195.258,8.0,0
7298,848-95-6252,C,15605666,Female,34,Member,720,1,1,Home and lifestyle,1,4.3135,86.27,90.5835,7.0,0
7299,200-40-6154,B,15600734,Male,51,Member,624,1,1,Home and lifestyle,6,19.773,65.91,415.233,5.7,0
7300,531-56-4728,A,15656005,Male,31,Normal,592,1,0,Home and lifestyle,3,12.012,80.08,252.252,5.4,0
7301,886-18-2897,A,15802857,Female,33,Normal,659,0,1,Food and beverages,5,14.14,56.56,296.94,4.5,0
7302,802-70-5316,A,15737705,Female,27,Member,775,1,0,Sports and travel,6,27.639,92.13,580.419,8.3,0
7303,263-12-5321,A,15574554,Male,66,Member,537,1,1,Electronic accessories,7,32.41,92.6,680.61,9.3,0
7304,378-24-2715,B,15586236,Male,31,Normal,704,1,1,Home and lifestyle,2,5.344,53.44,112.224,4.1,1
7305,760-90-2357,A,15728838,Male,45,Member,578,1,0,Electronic accessories,6,22.353,74.51,469.413,5.0,1
7306,389-70-2397,C,15665783,Male,49,Normal,565,1,1,Health and beauty,5,20.915,83.66,439.215,7.2,0
7307,316-66-3011,A,15694450,Male,42,Member,677,1,0,Food and beverages,9,21.4335,47.63,450.1035,5.0,0
7308,427-45-9297,B,15625035,Male,50,Member,703,1,1,Home and lifestyle,7,14.2555,40.73,299.3655,5.4,0
7309,659-65-8956,B,15754929,Male,31,Member,757,0,0,Fashion accessories,1,2.568,51.36,53.928,5.2,0
7310,146-09-5432,A,15632210,Male,25,Member,657,1,0,Food and beverages,9,15.768,35.04,331.128,4.6,0
7311,287-83-1405,A,15703354,Female,33,Normal,808,1,0,Health and beauty,6,7.629,25.43,160.209,7.0,0
7312,597-78-7908,C,15624611,Male,37,Normal,497,1,1,Fashion accessories,3,13.533,90.22,284.193,6.2,0
7313,720-72-2436,A,15636590,Male,46,Normal,575,1,1,Food and beverages,4,13.304,66.52,279.384,6.9,0
7314,719-89-8991,A,15632551,Male,31,Member,625,1,0,Sports and travel,5,22.8525,91.41,479.9025,7.1,0
7315,174-75-0888,B,15711834,Female,30,Normal,650,0,0,Electronic accessories,9,9.711,21.58,203.931,7.3,1
7316,261-12-8671,B,15656627,Male,34,Normal,602,1,1,Fashion accessories,2,6.096,60.96,128.016,4.9,0
7317,566-71-1091,A,15782641,Female,29,Normal,710,1,0,Fashion accessories,5,19.255,77.02,404.355,5.5,0
7318,651-61-0874,C,15598161,Male,47,Normal,654,1,0,Home and lifestyle,4,9.244,46.22,194.124,6.2,0
7319,423-80-0988,C,15572050,Male,48,Normal,768,1,1,Sports and travel,2,7.64,76.4,160.44,6.5,1
7320,837-55-7229,B,15712303,Male,66,Normal,692,1,1,Fashion accessories,1,2.372,47.44,49.812,6.8,0
7321,305-03-2383,A,15636999,Male,38,Normal,414,0,1,Food and beverages,3,10.065,67.1,211.365,7.5,1
7322,273-16-6619,B,15765014,Female,48,Normal,547,0,1,Home and lifestyle,2,3.32,33.2,69.72,4.4,0
7323,373-14-0504,A,15578603,Female,54,Member,584,0,0,Sports and travel,2,7.163,71.63,150.423,8.8,1
7324,277-35-5865,C,15705506,Male,38,Member,751,0,0,Food and beverages,9,44.5365,98.97,935.2665,6.7,0
7325,394-55-6384,C,15579223,Male,30,Member,573,1,0,Sports and travel,9,31.5855,70.19,663.2955,6.7,0
7326,354-39-5160,A,15601594,Female,51,Member,698,1,0,Home and lifestyle,6,10.326,34.42,216.846,9.8,1
7327,652-43-6591,A,15660101,Male,31,Normal,803,1,0,Fashion accessories,8,38.916,97.29,817.236,6.2,0
7328,239-36-3640,B,15706637,Male,40,Normal,718,0,0,Electronic accessories,6,13.605,45.35,285.705,6.1,0
7329,871-39-9221,C,15568238,Male,20,Normal,650,1,1,Electronic accessories,6,3.735,12.45,78.435,4.1,0
7330,286-01-5402,A,15656471,Male,33,Normal,773,1,1,Sports and travel,7,14.0805,40.23,295.6905,9.6,0
7331,400-45-1220,B,15778135,Male,43,Normal,575,1,0,Health and beauty,10,6.75,13.5,141.75,4.8,0
7332,152-03-4217,B,15811343,Male,35,Normal,644,1,1,Home and lifestyle,9,5.076,11.28,106.596,4.3,0
7333,847-38-7188,B,15757895,Male,30,Normal,569,0,1,Food and beverages,3,14.502,96.68,304.542,6.4,0
7334,645-78-8093,A,15586680,Male,27,Normal,462,1,0,Sports and travel,2,9.314,93.14,195.594,4.1,0
7335,187-83-5490,A,15705899,Male,35,Member,597,1,1,Electronic accessories,4,4.154,20.77,87.234,4.7,0
7336,864-24-7918,A,15666173,Female,32,Member,793,1,1,Sports and travel,10,12.245,24.49,257.145,8.1,0
7337,247-11-2470,A,15577683,Female,29,Member,539,1,1,Fashion accessories,4,4.464,22.32,93.744,4.4,0
7338,498-41-1961,B,15627220,Female,43,Normal,735,0,0,Health and beauty,5,16.67,66.68,350.07,7.6,1
7339,749-81-8133,A,15640418,Female,41,Normal,649,1,0,Fashion accessories,4,18.934,94.67,397.614,6.8,0
7340,253-12-6086,A,15734628,Female,35,Member,623,1,0,Sports and travel,7,34.44,98.4,723.24,8.7,0
7341,695-51-0018,B,15677871,Male,38,Normal,687,1,1,Sports and travel,4,6.968,34.84,146.328,7.4,0
7342,493-65-6248,C,15595136,Female,37,Member,645,1,1,Sports and travel,10,18.49,36.98,388.29,7.0,0
7343,436-54-4512,A,15637993,Male,36,Member,711,1,1,Food and beverages,1,4.5805,91.61,96.1905,9.8,0
7344,439-54-7422,A,15591169,Female,49,Normal,788,1,0,Electronic accessories,4,10.238,51.19,214.998,4.7,1
7345,500-02-2261,C,15807433,Female,43,Normal,570,0,1,Food and beverages,6,17.187,57.29,360.927,5.9,0
7346,443-59-0061,A,15660271,Male,26,Member,688,1,1,Food and beverages,10,33.725,67.45,708.225,4.2,0
7347,848-42-2560,A,15621644,Male,83,Normal,678,0,1,Fashion accessories,2,8.191,81.91,172.011,7.8,0
7348,201-63-8275,C,15756471,Male,27,Member,656,1,1,Sports and travel,7,23.7965,67.99,499.7265,5.7,0
7349,181-94-6432,C,15608381,Male,50,Member,585,1,0,Fashion accessories,2,6.933,69.33,145.593,9.7,1
7350,256-58-3609,C,15681026,Female,33,Member,795,1,1,Fashion accessories,1,4.599,91.98,96.579,9.8,1
7351,796-12-2025,C,15665222,Male,52,Normal,625,1,0,Fashion accessories,10,31.06,62.12,652.26,5.9,0
7352,749-24-1565,A,15735400,Male,28,Normal,756,1,0,Health and beauty,9,10.3635,23.03,217.6335,7.9,0
7353,174-75-0888,B,15634281,Female,43,Normal,720,0,0,Electronic accessories,9,9.711,21.58,203.931,7.3,0
7354,834-83-1826,B,15760514,Female,43,Member,789,1,1,Home and lifestyle,5,20.51,82.04,430.71,7.6,0
7355,326-78-5178,C,15720529,Male,29,Member,591,1,1,Food and beverages,7,31.99,91.4,671.79,9.5,0
7356,549-03-9315,B,15659366,Male,43,Normal,807,1,0,Fashion accessories,8,37.948,94.87,796.908,8.7,1
7357,339-96-8318,B,15636756,Male,23,Member,545,1,0,Fashion accessories,7,28.4585,81.31,597.6285,6.3,0
7358,410-67-1709,A,15808780,Female,34,Member,850,0,0,Fashion accessories,8,25.552,63.88,536.592,9.9,0
7359,664-14-2882,C,15667216,Female,29,Member,579,1,1,Home and lifestyle,5,2.6325,10.53,55.2825,5.8,0
7360,687-47-8271,A,15793135,Female,24,Normal,713,1,1,Fashion accessories,10,49.49,98.98,1039.29,8.7,0
7361,794-42-3736,B,15642785,Male,34,Normal,479,0,0,Food and beverages,2,3.333,33.33,69.993,6.4,0
7362,746-04-1077,B,15577398,Male,30,Member,850,1,1,Food and beverages,10,42.315,84.63,888.615,9.0,0
7363,834-61-8124,A,15635435,Female,54,Normal,648,0,0,Electronic accessories,7,18.0915,51.69,379.9215,5.5,1
7364,689-05-1884,A,15665238,Male,36,Member,745,0,0,Health and beauty,10,24.315,48.63,510.615,8.8,0
7365,796-12-2025,C,15620344,Male,29,Normal,813,1,0,Fashion accessories,10,31.06,62.12,652.26,5.9,0
7366,785-13-7708,B,15745804,Male,25,Normal,628,1,1,Food and beverages,7,25.571,73.06,536.991,4.2,0
7367,150-89-8043,A,15566269,Male,25,Normal,787,1,0,Sports and travel,3,6.6975,44.65,140.6475,6.2,0
7368,531-56-4728,A,15596962,Female,24,Normal,617,1,1,Home and lifestyle,3,12.012,80.08,252.252,5.4,0
7369,877-22-3308,A,15693637,Female,30,Member,556,1,1,Health and beauty,10,7.935,15.87,166.635,5.8,0
7370,487-79-6868,B,15753332,Male,48,Member,401,1,0,Home and lifestyle,9,5.5305,12.29,116.1405,8.0,1
7371,210-30-7976,B,15793042,Male,39,Member,629,1,0,Fashion accessories,4,4.464,22.32,93.744,4.1,0
7372,674-56-6360,A,15665402,Male,73,Normal,703,1,1,Electronic accessories,1,4.7575,95.15,99.9075,6.0,0
7373,137-74-8729,C,15804797,Female,54,Normal,443,1,1,Fashion accessories,8,4.876,12.19,102.396,6.8,1
7374,274-05-5470,A,15733297,Female,38,Member,518,1,1,Food and beverages,4,14.694,73.47,308.574,6.0,0
7375,139-52-2867,C,15637644,Female,24,Normal,667,0,1,Fashion accessories,7,7.8785,22.51,165.4485,4.8,0
7376,160-22-2687,A,15743570,Female,34,Member,481,1,1,Health and beauty,5,23.9875,95.95,503.7375,8.8,0
7377,166-19-2553,A,15803764,Male,28,Member,561,1,0,Sports and travel,6,26.718,89.06,561.078,9.9,0
7378,213-72-6612,A,15616122,Male,39,Normal,777,1,1,Food and beverages,2,4.325,43.25,90.825,6.2,0
7379,471-41-2823,C,15779985,Female,37,Normal,750,1,1,Food and beverages,2,9.979,99.79,209.559,8.0,0
7380,767-54-1907,B,15748499,Male,33,Member,550,0,1,Fashion accessories,5,7.39,29.56,155.19,6.9,1
7381,886-77-9084,C,15770968,Female,19,Normal,741,1,0,Electronic accessories,8,28.756,71.89,603.876,5.5,0
7382,414-12-7047,B,15633108,Male,26,Normal,646,1,0,Food and beverages,8,7.916,19.79,166.236,8.7,0
7383,289-65-5721,B,15742480,Male,36,Normal,775,0,1,Fashion accessories,2,8.137,81.37,170.877,6.5,0
7384,434-35-9162,B,15703541,Female,51,Member,772,0,1,Food and beverages,4,4.668,23.34,98.028,7.4,1
7385,745-74-0715,A,15614137,Female,40,Normal,685,1,0,Electronic accessories,2,5.803,58.03,121.863,8.8,0
7386,289-15-7034,A,15812241,Male,59,Member,438,1,0,Sports and travel,4,16.466,82.33,345.786,7.5,1
7387,355-53-5943,A,15720943,Female,45,Member,747,1,0,Electronic accessories,6,20.652,68.84,433.692,5.8,1
